t	x	u
2.000000	9.600000	19.708347
2.000000	9.700000	20.187208
2.000000	9.800000	20.608592
2.000000	9.900000	20.950830
2.100000	8.500000	18.369581
2.100000	8.600000	18.270602
2.100000	8.700000	18.171565
2.100000	8.800000	18.102717
2.100000	8.900000	18.091353
2.100000	9.000000	18.159141
2.100000	9.100000	18.320000
2.100000	9.200000	18.578740
2.100000	9.300000	18.930591
2.100000	9.400000	19.361668
2.100000	9.500000	19.850331
2.100000	9.600000	20.369305
2.100000	9.700000	20.888347
2.100000	9.800000	21.377208
2.100000	9.900000	21.808592
2.200000	8.500000	19.508257
2.200000	8.600000	19.449581
2.200000	8.700000	19.360602
2.200000	8.800000	19.271565
2.200000	8.900000	19.212717
2.200000	9.000000	19.211353
2.200000	9.100000	19.289141
2.200000	9.200000	19.460000
2.200000	9.300000	19.728740
2.200000	9.400000	20.090591
2.200000	9.500000	20.531668
2.200000	9.600000	21.030331
2.200000	9.700000	21.559305
2.200000	9.800000	22.088347
2.200000	9.900000	22.587208
2.300000	8.500000	20.589355
2.300000	8.600000	20.598257
2.300000	8.700000	20.549581
2.300000	8.800000	20.470602
2.300000	8.900000	20.391565
2.300000	9.000000	20.342717
2.300000	9.100000	20.351353
2.300000	9.200000	20.439141
2.300000	9.300000	20.620000
2.300000	9.400000	20.898740
2.300000	9.500000	21.270591
2.300000	9.600000	21.721668
2.300000	9.700000	22.230331
2.300000	9.800000	22.769305
2.300000	9.900000	23.308347
2.400000	8.500000	21.591231
2.400000	8.600000	21.689355
2.400000	8.700000	21.708257
2.400000	8.800000	21.669581
2.400000	8.900000	21.600602
2.400000	9.000000	21.531565
2.400000	9.100000	21.492717
2.400000	9.200000	21.511353
2.400000	9.300000	21.609141
2.400000	9.400000	21.800000
2.400000	9.500000	22.088740
2.400000	9.600000	22.470591
2.400000	9.700000	22.931668
2.400000	9.800000	23.450331
2.400000	9.900000	23.999305
2.500000	8.500000	22.500000
2.500000	8.600000	22.701231
2.500000	8.700000	22.809355
2.500000	8.800000	22.838257
2.500000	8.900000	22.809581
2.500000	9.000000	22.750602
2.500000	9.100000	22.691565
2.500000	9.200000	22.662717
2.500000	9.300000	22.691353
2.500000	9.400000	22.799141
2.500000	9.500000	23.000000
2.500000	9.600000	23.298740
2.500000	9.700000	23.690591
2.500000	9.800000	24.161668
2.500000	9.900000	24.690331
2.600000	8.500000	23.310887
2.600000	8.600000	23.620000
2.600000	8.700000	23.831231
2.600000	8.800000	23.949355
2.600000	8.900000	23.988257
2.600000	9.000000	23.969581
2.600000	9.100000	23.920602
2.600000	9.200000	23.871565
2.600000	9.300000	23.852717
2.600000	9.400000	23.891353
2.600000	9.500000	24.009141
2.600000	9.600000	24.220000
2.600000	9.700000	24.528740
2.600000	9.800000	24.930591
2.600000	9.900000	25.411668
2.700000	8.500000	24.028701
2.700000	8.600000	24.440887
2.700000	8.700000	24.760000
2.700000	8.800000	24.981231
2.700000	8.900000	25.109355
2.700000	9.000000	25.158257
2.700000	9.100000	25.149581
2.700000	9.200000	25.110602
2.700000	9.300000	25.071565
2.700000	9.400000	25.062717
2.700000	9.500000	25.111353
2.700000	9.600000	25.239141
2.700000	9.700000	25.460000
2.700000	9.800000	25.778740
2.700000	9.900000	26.190591
2.800000	8.500000	24.667358
2.800000	8.600000	25.168701
2.800000	8.700000	25.590887
2.800000	8.800000	25.920000
2.800000	8.900000	26.151231
2.800000	9.000000	26.289355
2.800000	9.100000	26.348257
2.800000	9.200000	26.349581
2.800000	9.300000	26.320602
2.800000	9.400000	26.291565
2.800000	9.500000	26.292717
2.800000	9.600000	26.351353
2.800000	9.700000	26.489141
2.800000	9.800000	26.720000
2.800000	9.900000	27.048740
2.900000	8.500000	25.248523
2.900000	8.600000	25.817358
2.900000	8.700000	26.328701
2.900000	8.800000	26.760887
2.900000	8.900000	27.100000
2.900000	9.000000	27.341231
2.900000	9.100000	27.489355
2.900000	9.200000	27.558257
2.900000	9.300000	27.569581
2.900000	9.400000	27.550602
2.900000	9.500000	27.531565
2.900000	9.600000	27.542717
2.900000	9.700000	27.611353
2.900000	9.800000	27.759141
2.900000	9.900000	28.000000
3.000000	8.500000	25.799490
3.000000	8.600000	26.408523
3.000000	8.700000	26.987358
3.000000	8.800000	27.508701
3.000000	8.900000	27.950887
3.000000	9.000000	28.300000
3.000000	9.100000	28.551231
3.000000	9.200000	28.709355
3.000000	9.300000	28.788257
3.000000	9.400000	28.809581
3.000000	9.500000	28.800602
3.000000	9.600000	28.791565
3.000000	9.700000	28.812717
3.000000	9.800000	28.891353
3.000000	9.900000	29.049141
3.100000	8.500000	26.350507
3.100000	8.600000	26.969490
3.100000	8.700000	27.588523
3.100000	8.800000	28.177358
3.100000	8.900000	28.708701
3.100000	9.000000	29.160887
3.100000	9.100000	29.520000
3.100000	9.200000	29.781231
3.100000	9.300000	29.949355
3.100000	9.400000	30.038257
3.100000	9.500000	30.069581
3.100000	9.600000	30.070602
3.100000	9.700000	30.071565
3.100000	9.800000	30.102717
3.100000	9.900000	30.191353
3.200000	8.500000	26.931818
3.200000	8.600000	27.530507
3.200000	8.700000	28.159490
3.200000	8.800000	28.788523
3.200000	8.900000	29.387358
3.200000	9.000000	29.928701
3.200000	9.100000	30.390887
3.200000	9.200000	30.760000
3.200000	9.300000	31.031231
3.200000	9.400000	31.209355
3.200000	9.500000	31.308257
3.200000	9.600000	31.349581
3.200000	9.700000	31.360602
3.200000	9.800000	31.371565
3.200000	9.900000	31.412717
3.300000	8.500000	27.570700
3.300000	8.600000	28.121818
3.300000	8.700000	28.730507
3.300000	8.800000	29.369490
3.300000	8.900000	30.008523
3.300000	9.000000	30.617358
3.300000	9.100000	31.168701
3.300000	9.200000	31.640887
3.300000	9.300000	32.020000
3.300000	9.400000	32.301231
3.300000	9.500000	32.489355
3.300000	9.600000	32.598257
3.300000	9.700000	32.649581
3.300000	9.800000	32.670602
3.300000	9.900000	32.691565
3.400000	8.500000	28.288798
3.400000	8.600000	28.770700
3.400000	8.700000	29.331818
3.400000	8.800000	29.950507
3.400000	8.900000	30.599490
3.400000	9.000000	31.248523
3.400000	9.100000	31.867358
3.400000	9.200000	32.428701
3.400000	9.300000	32.910887
3.400000	9.400000	33.300000
3.400000	9.500000	33.591231
3.400000	9.600000	33.789355
3.400000	9.700000	33.908257
3.400000	9.800000	33.969581
3.400000	9.900000	34.000602
3.500000	8.500000	29.100000
3.500000	8.600000	29.498798
3.500000	8.700000	29.990700
3.500000	8.800000	30.561818
3.500000	8.900000	31.190507
3.500000	9.000000	31.849490
3.500000	9.100000	32.508523
3.500000	9.200000	33.137358
3.500000	9.300000	33.708701
3.500000	9.400000	34.200887
3.500000	9.500000	34.600000
3.500000	9.600000	34.901231
3.500000	9.700000	35.109355
3.500000	9.800000	35.238257
3.500000	9.900000	35.309581
3.600000	8.500000	30.009084
3.600000	8.600000	30.320000
3.600000	8.700000	30.728798
3.600000	8.800000	31.230700
3.600000	8.900000	31.811818
3.600000	9.000000	32.450507
3.600000	9.100000	33.119490
3.600000	9.200000	33.788523
3.600000	9.300000	34.427358
3.600000	9.400000	35.008701
3.600000	9.500000	35.510887
3.600000	9.600000	35.920000
3.600000	9.700000	36.231231
3.600000	9.800000	36.449355
3.600000	9.900000	36.588257
3.700000	8.500000	31.011244
3.700000	8.600000	31.239084
3.700000	8.700000	31.560000
3.700000	8.800000	31.978798
3.700000	8.900000	32.490700
3.700000	9.000000	33.081818
3.700000	9.100000	33.730507
3.700000	9.200000	34.409490
3.700000	9.300000	35.088523
3.700000	9.400000	35.737358
3.700000	9.500000	36.328701
3.700000	9.600000	36.840887
3.700000	9.700000	37.260000
3.700000	9.800000	37.581231
3.700000	9.900000	37.809355
3.800000	8.500000	32.092567
3.800000	8.600000	32.251244
3.800000	8.700000	32.489084
3.800000	8.800000	32.820000
3.800000	8.900000	33.248798
3.800000	9.000000	33.770700
3.800000	9.100000	34.371818
3.800000	9.200000	35.030507
3.800000	9.300000	35.719490
3.800000	9.400000	36.408523
3.800000	9.500000	37.067358
3.800000	9.600000	37.668701
3.800000	9.700000	38.190887
3.800000	9.800000	38.620000
3.800000	9.900000	38.951231
3.900000	8.500000	33.231388
3.900000	8.600000	33.342567
3.900000	8.700000	33.511244
3.900000	8.800000	33.759084
3.900000	8.900000	34.100000
3.900000	9.000000	34.538798
3.900000	9.100000	35.070700
3.900000	9.200000	35.681818
3.900000	9.300000	36.350507
3.900000	9.400000	37.049490
3.900000	9.500000	37.748523
3.900000	9.600000	38.417358
3.900000	9.700000	39.028701
3.900000	9.800000	39.560887
3.900000	9.900000	40.000000
4.000000	8.500000	34.400417
4.000000	8.600000	34.491388
4.000000	8.700000	34.612567
4.000000	8.800000	34.791244
4.000000	8.900000	35.049084
4.000000	9.000000	35.400000
4.000000	9.100000	35.848798
4.000000	9.200000	36.390700
4.000000	9.300000	37.011818
4.000000	9.400000	37.690507
4.000000	9.500000	38.399490
4.000000	9.600000	39.108523
4.000000	9.700000	39.787358
4.000000	9.800000	40.408701
4.000000	9.900000	40.950887
4.100000	8.500000	35.569405
4.100000	8.600000	35.670417
4.100000	8.700000	35.771388
4.100000	8.800000	35.902567
4.100000	8.900000	36.091244
4.100000	9.000000	36.359084
4.100000	9.100000	36.720000
4.100000	9.200000	37.178798
4.100000	9.300000	37.730700
4.100000	9.400000	38.361818
4.100000	9.500000	39.050507
4.100000	9.600000	39.769490
4.100000	9.700000	40.488523
4.100000	9.800000	41.177358
4.100000	9.900000	41.808701
4.200000	8.500000	36.708108
4.200000	8.600000	36.849405
4.200000	8.700000	36.960417
4.200000	8.800000	37.071388
4.200000	8.900000	37.212567
4.200000	9.000000	37.411244
4.200000	9.100000	37.689084
4.200000	9.200000	38.060000
4.200000	9.300000	38.528798
4.200000	9.400000	39.090700
4.200000	9.500000	39.731818
4.200000	9.600000	40.430507
4.200000	9.700000	41.159490
4.200000	9.800000	41.888523
4.200000	9.900000	42.587358
4.300000	8.500000	37.789246
4.300000	8.600000	37.998108
4.300000	8.700000	38.149405
4.300000	8.800000	38.270417
4.300000	8.900000	38.391388
4.300000	9.000000	38.542567
4.300000	9.100000	38.751244
4.300000	9.200000	39.039084
4.300000	9.300000	39.420000
4.300000	9.400000	39.898798
4.300000	9.500000	40.470700
4.300000	9.600000	41.121818
4.300000	9.700000	41.830507
4.300000	9.800000	42.569490
4.300000	9.900000	43.308523
4.400000	8.500000	38.791174
4.400000	8.600000	39.089246
4.400000	8.700000	39.308108
4.400000	8.800000	39.469405
4.400000	8.900000	39.600417
4.400000	9.000000	39.731388
4.400000	9.100000	39.892567
4.400000	9.200000	40.111244
4.400000	9.300000	40.409084
4.400000	9.400000	40.800000
4.400000	9.500000	41.288798
4.400000	9.600000	41.870700
4.400000	9.700000	42.531818
4.400000	9.800000	43.250507
4.400000	9.900000	43.999490
4.500000	8.500000	39.700000
4.500000	8.600000	40.101174
4.500000	8.700000	40.409246
4.500000	8.800000	40.638108
4.500000	8.900000	40.809405
4.500000	9.000000	40.950417
4.500000	9.100000	41.091388
4.500000	9.200000	41.262567
4.500000	9.300000	41.491244
4.500000	9.400000	41.799084
4.500000	9.500000	42.200000
4.500000	9.600000	42.698798
4.500000	9.700000	43.290700
4.500000	9.800000	43.961818
4.500000	9.900000	44.690507
4.600000	8.500000	40.510945
4.600000	8.600000	41.020000
4.600000	8.700000	41.431174
4.600000	8.800000	41.749246
4.600000	8.900000	41.988108
4.600000	9.000000	42.169405
4.600000	9.100000	42.320417
4.600000	9.200000	42.471388
4.600000	9.300000	42.652567
4.600000	9.400000	42.891244
4.600000	9.500000	43.209084
4.600000	9.600000	43.620000
4.600000	9.700000	44.128798
4.600000	9.800000	44.730700
4.600000	9.900000	45.411818
4.700000	8.500000	41.228810
4.700000	8.600000	41.840945
4.700000	8.700000	42.360000
4.700000	8.800000	42.781174
4.700000	8.900000	43.109246
4.700000	9.000000	43.358108
4.700000	9.100000	43.549405
4.700000	9.200000	43.710417
4.700000	9.300000	43.871388
4.700000	9.400000	44.062567
4.700000	9.500000	44.311244
4.700000	9.600000	44.639084
4.700000	9.700000	45.060000
4.700000	9.800000	45.578798
4.700000	9.900000	46.190700
4.800000	8.500000	41.867508
4.800000	8.600000	42.568810
4.800000	8.700000	43.190945
4.800000	8.800000	43.720000
4.800000	8.900000	44.151174
4.800000	9.000000	44.489246
4.800000	9.100000	44.748108
4.800000	9.200000	44.949405
4.800000	9.300000	45.120417
4.800000	9.400000	45.291388
4.800000	9.500000	45.492567
4.800000	9.600000	45.751244
4.800000	9.700000	46.089084
4.800000	9.800000	46.520000
4.800000	9.900000	47.048798
4.900000	8.500000	42.448700
4.900000	8.600000	43.217508
4.900000	8.700000	43.928810
4.900000	8.800000	44.560945
4.900000	8.900000	45.100000
4.900000	9.000000	45.541174
4.900000	9.100000	45.889246
4.900000	9.200000	46.158108
4.900000	9.300000	46.369405
4.900000	9.400000	46.550417
4.900000	9.500000	46.731388
4.900000	9.600000	46.942567
4.900000	9.700000	47.211244
4.900000	9.800000	47.559084
4.900000	9.900000	48.000000
5.000000	8.500000	42.999676
5.000000	8.600000	43.808700
5.000000	8.700000	44.587508
5.000000	8.800000	45.308810
5.000000	8.900000	45.950945
5.000000	9.000000	46.500000
5.000000	9.100000	46.951174
5.000000	9.200000	47.309246
5.000000	9.300000	47.588108
5.000000	9.400000	47.809405
5.000000	9.500000	48.000417
5.000000	9.600000	48.191388
5.000000	9.700000	48.412567
5.000000	9.800000	48.691244
5.000000	9.900000	49.049084
5.100000	8.500000	43.550683
5.100000	8.600000	44.369676
5.100000	8.700000	45.188700
5.100000	8.800000	45.977508
5.100000	8.900000	46.708810
5.100000	9.000000	47.360945
5.100000	9.100000	47.920000
5.100000	9.200000	48.381174
5.100000	9.300000	48.749246
5.100000	9.400000	49.038108
5.100000	9.500000	49.269405
5.100000	9.600000	49.470417
5.100000	9.700000	49.671388
5.100000	9.800000	49.902567
5.100000	9.900000	50.191244
5.200000	8.500000	44.131967
5.200000	8.600000	44.930683
5.200000	8.700000	45.759676
5.200000	8.800000	46.588700
5.200000	8.900000	47.387508
5.200000	9.000000	48.128810
5.200000	9.100000	48.790945
5.200000	9.200000	49.360000
5.200000	9.300000	49.831174
5.200000	9.400000	50.209246
5.200000	9.500000	50.508108
5.200000	9.600000	50.749405
5.200000	9.700000	50.960417
5.200000	9.800000	51.171388
5.200000	9.900000	51.412567
5.300000	8.500000	44.770809
5.300000	8.600000	45.521967
5.300000	8.700000	46.330683
5.300000	8.800000	47.169676
5.300000	8.900000	48.008700
5.300000	9.000000	48.817508
5.300000	9.100000	49.568810
5.300000	9.200000	50.240945
5.300000	9.300000	50.820000
5.300000	9.400000	51.301174
5.300000	9.500000	51.689246
5.300000	9.600000	51.998108
5.300000	9.700000	52.249405
5.300000	9.800000	52.470417
5.300000	9.900000	52.691388
5.400000	8.500000	45.488855
5.400000	8.600000	46.170809
5.400000	8.700000	46.931967
5.400000	8.800000	47.750683
5.400000	8.900000	48.599676
5.400000	9.000000	49.448700
5.400000	9.100000	50.267508
5.400000	9.200000	51.028810
5.400000	9.300000	51.710945
5.400000	9.400000	52.300000
5.400000	9.500000	52.791174
5.400000	9.600000	53.189246
5.400000	9.700000	53.508108
5.400000	9.800000	53.769405
5.400000	9.900000	54.000417
5.500000	8.500000	46.300000
5.500000	8.600000	46.898855
5.500000	8.700000	47.590809
5.500000	8.800000	48.361967
5.500000	8.900000	49.190683
5.500000	9.000000	50.049676
5.500000	9.100000	50.908700
5.500000	9.200000	51.737508
5.500000	9.300000	52.508810
5.500000	9.400000	53.200945
5.500000	9.500000	53.800000
5.500000	9.600000	54.301174
5.500000	9.700000	54.709246
5.500000	9.800000	55.038108
5.500000	9.900000	55.309405
5.600000	8.500000	47.209027
5.600000	8.600000	47.720000
5.600000	8.700000	48.328855
5.600000	8.800000	49.030809
5.600000	8.900000	49.811967
5.600000	9.000000	50.650683
5.600000	9.100000	51.519676
5.600000	9.200000	52.388700
5.600000	9.300000	53.227508
5.600000	9.400000	54.008810
5.600000	9.500000	54.710945
5.600000	9.600000	55.320000
5.600000	9.700000	55.831174
5.600000	9.800000	56.249246
5.600000	9.900000	56.588108
5.700000	8.500000	48.211136
5.700000	8.600000	48.639027
5.700000	8.700000	49.160000
5.700000	8.800000	49.778855
5.700000	8.900000	50.490809
5.700000	9.000000	51.281967
5.700000	9.100000	52.130683
5.700000	9.200000	53.009676
5.700000	9.300000	53.888700
5.700000	9.400000	54.737508
5.700000	9.500000	55.528810
5.700000	9.600000	56.240945
5.700000	9.700000	56.860000
5.700000	9.800000	57.381174
5.700000	9.900000	57.809246
5.800000	8.500000	49.292417
5.800000	8.600000	49.651136
5.800000	8.700000	50.089027
5.800000	8.800000	50.620000
5.800000	8.900000	51.248855
5.800000	9.000000	51.970809
5.800000	9.100000	52.771967
5.800000	9.200000	53.630683
5.800000	9.300000	54.519676
5.800000	9.400000	55.408700
5.800000	9.500000	56.267508
5.800000	9.600000	57.068810
5.800000	9.700000	57.790945
5.800000	9.800000	58.420000
5.800000	9.900000	58.951174
5.900000	8.500000	50.431212
5.900000	8.600000	50.742417
5.900000	8.700000	51.111136
5.900000	8.800000	51.559027
5.900000	8.900000	52.100000
5.900000	9.000000	52.738855
5.900000	9.100000	53.470809
5.900000	9.200000	54.281967
5.900000	9.300000	55.150683
5.900000	9.400000	56.049676
5.900000	9.500000	56.948700
5.900000	9.600000	57.817508
5.900000	9.700000	58.628810
5.900000	9.800000	59.360945
5.900000	9.900000	60.000000
6.000000	8.500000	51.600232
6.000000	8.600000	51.891212
6.000000	8.700000	52.212417
6.000000	8.800000	52.591136
6.000000	8.900000	53.049027
6.000000	9.000000	53.600000
6.000000	9.100000	54.248855
6.000000	9.200000	54.990809
6.000000	9.300000	55.811967
6.000000	9.400000	56.690683
6.000000	9.500000	57.599676
6.000000	9.600000	58.508700
6.000000	9.700000	59.387508
6.000000	9.800000	60.208810
6.000000	9.900000	60.950945
6.100000	8.500000	52.769228
6.100000	8.600000	53.070232
6.100000	8.700000	53.371212
6.100000	8.800000	53.702417
6.100000	8.900000	54.091136
6.100000	9.000000	54.559027
6.100000	9.100000	55.120000
6.100000	9.200000	55.778855
6.100000	9.300000	56.530809
6.100000	9.400000	57.361967
6.100000	9.500000	58.250683
6.100000	9.600000	59.169676
6.100000	9.700000	60.088700
6.100000	9.800000	60.977508
6.100000	9.900000	61.808810
6.200000	8.500000	53.907958
6.200000	8.600000	54.249228
6.200000	8.700000	54.560232
6.200000	8.800000	54.871212
6.200000	8.900000	55.212417
6.200000	9.000000	55.611136
6.200000	9.100000	56.089027
6.200000	9.200000	56.660000
6.200000	9.300000	57.328855
6.200000	9.400000	58.090809
6.200000	9.500000	58.931967
6.200000	9.600000	59.830683
6.200000	9.700000	60.759676
6.200000	9.800000	61.688700
6.200000	9.900000	62.587508
6.300000	8.500000	54.989137
6.300000	8.600000	55.397958
6.300000	8.700000	55.749228
6.300000	8.800000	56.070232
6.300000	8.900000	56.391212
6.300000	9.000000	56.742417
6.300000	9.100000	57.151136
6.300000	9.200000	57.639027
6.300000	9.300000	58.220000
6.300000	9.400000	58.898855
6.300000	9.500000	59.670809
6.300000	9.600000	60.521967
6.300000	9.700000	61.430683
6.300000	9.800000	62.369676
6.300000	9.900000	63.308700
6.400000	8.500000	55.991117
6.400000	8.600000	56.489137
6.400000	8.700000	56.907958
6.400000	8.800000	57.269228
6.400000	8.900000	57.600232
6.400000	9.000000	57.931212
6.400000	9.100000	58.292417
6.400000	9.200000	58.711136
6.400000	9.300000	59.209027
6.400000	9.400000	59.800000
6.400000	9.500000	60.488855
6.400000	9.600000	61.270809
6.400000	9.700000	62.131967
6.400000	9.800000	63.050683
6.400000	9.900000	63.999676
6.500000	8.500000	56.900000
6.500000	8.600000	57.501117
6.500000	8.700000	58.009137
6.500000	8.800000	58.437958
6.500000	8.900000	58.809228
6.500000	9.000000	59.150232
6.500000	9.100000	59.491212
6.500000	9.200000	59.862417
6.500000	9.300000	60.291136
6.500000	9.400000	60.799027
6.500000	9.500000	61.400000
6.500000	9.600000	62.098855
6.500000	9.700000	62.890809
6.500000	9.800000	63.761967
6.500000	9.900000	64.690683
6.600000	8.500000	57.711002
6.600000	8.600000	58.420000
